,Spanish,English
114,"La ghrelina acilada, el PYY3-36 y la leptina son dependientes del sexo; mientras que la evolución de la ghrelina acilada y de la leptina lo son del tipo de cirugía.","Acylated ghrelin, PYY3-36, and leptin are sex-dependent; while the evolution of acylated ghrelin and leptin are of the type of surgery."
115,"En conclusión, la cirugía bariátrica obtiene importantes efectos beneficiosos en el estado de salud de los pacientes operados, siendo el baipás de Y de Roux (RYGB) la cirugía con mayor impacto.","In conclusion, bariatric surgery obtains important beneficial effects on the health status of operated patients, with Roux-en-Y gastric bypass (RYGB) being the surgery with the greatest impact."
116,"La presente tesis doctoral tiene como objetivos principales examinar los vínculos entre la trata de seres humanos y la corrupción, y analizar críticamente la respuesta del Derecho Penal frente a la participación de funcionarios públicos en la trata.","This doctoral thesis has two main objectives: to examine the links between human trafficking and corruption, and to analyse the Criminal Law response to public officials’ involvement in trafficking."
117,"Para ello, se aborda, en primer lugar, la evolución de la normativa internacional en la materia, el concepto de trata de personas y el de corrupción.","To do so, it first addresses the evolution of international regulations related to this topic, as well as the concepts of human trafficking and corruption."
118,"De este modo, se delimita con claridad qué se entiende, en el plano teórico, por conductas corruptas relacionadas con la trata.","Thus, the concept of trafficking-related corruption is clearly delimited on a theoretical level."
119,"Posteriormente, se aporta una descripción criminológica del fenómeno de la corrupción relacionada con la trata en Europa.","Subsequently, this thesis offers a criminological description of human trafficking-related corruption practices in Europe."
120,"Esto permite entender mejor quién, cómo y cuándo puede llevar a cabo estas conductas.","This allows for a better understanding of how, when and by whom these conducts can be carried out."
121,"Partiendo de esta información, se estudia la respuesta penal frente a la corrupción relacionada con la trata en España, a través del análisis dogmático del el artículo 177 bis 5 del Código penal y la jurisprudencia en la materia.","In the light of this data, the Criminal Law response to trafficking-related corruption in Spain is critically analysed, focussing on the scope of application of article 177 bis 5 of the Spanish Criminal Code and case-law on this topic."
122,"Finalmente, con toda la información obtenida, se proponen medidas para mejorar la represión y prevención de estas conductas, destacando la importancia de abandonar la perspectiva meramente criminocéntrica","Finally, with all the information obtained, some measures to improve the investigation, prosecution and prevention of these behaviours are suggested, highlighting the importance of abandoning a purely crime-centred approach."
123,La situación medioambiental actual conllevó a un aumento de 1a conciencia ciudadana y política sobre la importancia de la recuperación de recursos a partir de residuos.,The current envirorunental situation led to an increase in public and political awareness of the importance of recovering resources from waste.
124,En este trabajo se aborda el estudio de la valorización de diferentes residuos orgánicos a través de la fernentación acidogénica para producir ácidos grasos volátiles (AGV).,This work addresses the study of the valorization of different organic wastes through acidogenic ferrnentation to produce volatile fatty acids (VFA).
125,Los AGV son compuestos de alto valor añadido en el mercado con múltiples aplicaciones en la industria biotecnológica.,VFA are compounds with high added value in the market with many applications in the biotechnology industry.
126,Para la presente tesis se seleccionaron residuos orgánicos procedentes de diferentes orígenes agro industriales y urbanos generados en grandes cantidades en Galicia.,"For the present thesis organic wastes from different agro-industrial and urban origins, generated in big quantities in Galicia, were selected."
127,Se evalúo el potencial acidogénico de estos residuos tanto en experimentos en modo discontinuo ( experimentos en batch) como en régimen semicontinuo en reactores a escala laboratorio.,The acidogenic potential ofthese wastes was evaluated both in discontinuous mode (batch experiments) and in semi-continuous mode in laboratory-scale reactors.
